2017-10-10 19:10:14,333 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:14,416 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:14,461 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:14,506 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:14,587 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:14,635 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:14,681 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:14,767 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:14,837 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:14,933 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:14,978 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:15,027 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:15,108 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:15,152 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:15,286 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:15,344 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:15,455 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:15,501 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:15,545 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:15,634 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:15,678 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:15,723 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:15,829 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:15,876 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:15,987 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:16,036 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:16,084 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:16,161 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:16,212 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:16,258 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:16,344 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:16,390 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:16,505 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:16,548 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:16,594 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:16,680 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:16,724 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:16,769 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:16,878 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:16,923 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:16,972 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:17,069 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:17,222 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:17,266 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:17,310 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:17,401 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:17,450 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:17,563 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:17,612 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:17,661 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:17,738 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:17,784 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:17,911 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:17,960 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:18,014 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:18,087 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:18,132 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:18,176 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:18,265 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:18,312 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:18,358 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:18,447 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:18,491 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:18,537 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:18,620 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:18,665 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:18,710 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:18,812 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:18,865 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:18,967 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:19,045 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:19,161 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:19,213 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:19,309 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:19,354 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:19,400 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:19,493 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:19,537 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:19,586 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:19,666 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:19,711 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:19,755 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:19,859 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:19,905 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:19,953 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:20,033 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:20,077 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:20,123 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:20,208 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:20,252 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:20,299 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:20,381 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:20,431 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:20,478 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:20,558 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:20,608 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:20,721 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:20,765 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:20,898 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:20,943 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:20,988 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:21,103 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:21,253 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:21,297 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:21,343 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:21,432 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:21,476 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:21,522 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:21,615 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:21,660 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:21,707 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:21,782 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:21,853 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:21,954 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:21,999 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:22,050 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:22,133 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:22,177 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:22,229 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:22,303 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:22,352 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:22,398 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:22,481 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:22,525 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:22,570 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:22,663 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:22,707 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:22,753 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:22,851 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:22,895 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:22,941 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:23,044 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:23,199 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:23,249 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:23,298 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:23,372 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:23,421 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:23,468 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:23,546 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:23,592 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:23,648 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:23,776 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:23,921 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:23,966 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:24,078 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:24,121 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:24,165 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:24,258 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:24,304 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:24,354 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:24,436 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:24,480 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:24,525 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:24,613 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:24,657 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:24,703 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:24,790 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:24,860 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:24,956 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:25,006 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:25,136 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:25,194 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:25,302 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:25,349 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:25,469 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:25,514 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:25,558 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:25,647 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:25,691 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:25,735 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:25,828 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:25,872 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:25,920 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:26,012 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:26,058 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:26,106 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:26,182 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:26,232 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:26,277 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:26,361 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:26,409 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:26,457 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:26,533 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:26,577 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:26,628 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:26,707 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:26,753 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:26,799 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:26,902 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:26,948 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:27,060 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:27,104 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:27,232 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:27,287 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:27,409 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:27,471 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:27,581 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:27,673 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:27,787 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:27,926 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:27,979 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:28,104 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:28,149 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:28,199 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:28,276 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:28,320 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:28,375 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:28,460 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:28,505 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:28,552 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:28,634 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:28,679 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:28,724 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:28,812 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:28,871 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:28,985 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:29,074 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:29,179 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:29,229 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:29,324 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:29,368 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:29,420 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:29,504 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:29,548 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:29,596 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:29,677 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:29,722 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:29,766 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:29,864 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:29,921 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:30,030 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:30,076 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:30,123 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:30,201 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:30,250 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:30,295 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:30,376 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:30,426 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:30,473 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:30,555 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:30,602 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:30,717 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:30,762 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:30,812 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:30,906 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:30,952 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:31,004 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:31,103 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:31,254 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:31,297 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:31,343 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:31,431 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:31,476 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:31,520 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:31,614 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:31,659 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:31,707 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:31,781 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:31,829 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:31,955 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:32,000 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:32,052 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:32,131 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:32,177 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:32,296 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:32,346 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:32,397 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:32,475 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:32,519 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:32,564 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:32,657 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:32,702 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:32,746 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:32,831 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:32,897 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:33,004 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:33,090 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:33,199 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:33,246 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:33,345 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:33,390 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:33,439 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:33,519 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:33,563 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:33,616 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:33,698 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:33,742 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:33,790 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:33,879 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:33,931 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:33,979 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:34,055 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:34,099 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:34,144 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:34,237 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:34,282 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:34,329 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:34,412 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:34,459 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:34,506 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:34,584 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:34,634 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:34,680 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:34,762 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:34,812 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:34,862 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:34,950 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:34,995 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:35,113 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:35,184 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:35,287 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:35,335 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:35,382 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:35,463 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:35,507 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:35,552 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:35,640 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:35,684 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:35,728 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:35,821 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:35,881 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:35,988 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:36,036 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:36,082 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:36,163 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:36,212 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:36,259 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:36,344 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:36,390 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:36,504 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:36,548 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:36,595 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:36,680 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:36,725 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:36,770 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:36,862 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:36,928 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:37,032 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:37,105 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:37,223 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:37,267 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:37,375 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:37,427 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:37,540 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:37,585 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:37,637 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:37,714 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:37,758 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:37,809 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:37,906 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:37,954 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:38,068 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:38,113 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:38,157 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:38,245 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:38,289 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:38,334 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:38,427 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:38,472 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:38,519 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:38,602 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:38,650 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:38,695 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:38,774 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:38,824 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:38,871 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:38,952 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:38,999 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:39,132 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:39,292 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:39,337 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:39,383 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:39,480 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:39,525 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:39,571 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:39,651 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:39,696 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:39,742 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:39,828 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:39,872 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:39,917 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:40,009 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:40,077 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:40,174 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:40,222 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:40,268 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:40,350 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:40,396 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:40,445 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:40,528 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:40,573 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:40,625 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:40,700 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:40,744 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:40,791 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:40,877 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:40,943 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:41,048 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:41,096 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:41,141 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:41,223 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:41,297 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:41,412 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:41,456 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:41,567 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:41,620 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:41,668 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:41,744 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:41,790 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:41,840 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:41,927 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:41,977 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:42,096 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:42,142 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:42,191 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:42,271 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:42,315 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:42,363 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:42,450 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:42,495 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:42,539 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:42,632 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:42,677 WARNING: API error (9) while requesting local move.
2017-10-10 19:10:42,722 WARNING: API error (9) while requesting local move.
